日時,投手名,球速,球種,コース,カウント,打者左右,結果,モーション,牽制,打球方向
2025-08-17 10:34:36,松崎環奈,,ストレート,真ん中高め,1B1S,右,93B , , ,ライト
2025-08-17 18:29:48,松崎環奈,,カーブ,内角真ん中,0,右,ストライク, , ,なし
2025-08-17 18:29:58,松崎環奈,,カーブ,外角真ん中,1S ,右,4ゴロ, , ,セカンド
2025-08-17 18:30:05,松崎環奈,,カーブ,真ん中高め,0,右,ストライク, , ,なし
2025-08-17 18:30:10,松崎環奈,,スライダー,外角真ん中,1S ,右,ストライク, , ,なし
2025-08-17 18:30:23,松崎環奈,,ストレート,外角真ん中,2S ,右,4E , , ,セカンド
2025-08-17 18:30:31,松崎環奈,,ストレート,外角低め,0,右,ボール, , ,なし
2025-08-17 18:30:40,松崎環奈,,カーブ,内角高め,1B ,右,ボール, , ,なし
2025-08-17 18:30:53,松崎環奈,,カーブ,外角真ん中,2B ,右,5ライナー, , ,サード
2025-08-17 18:31:00,松崎環奈,,カーブ,内角真ん中,0,右,ファール, , ,なし
2025-08-17 18:31:13,松崎環奈,,カーブ,外角低め,1S ,右,6ゴロ, , ,ショート
2025-08-17 18:31:25,松崎環奈,,カーブ,真ん中高め,0,右,ボール, , ,なし
2025-08-17 18:31:32,松崎環奈,,カーブ,外角真ん中,1B ,右,ストライク, , ,なし
2025-08-17 18:31:44,松崎環奈,,ストレート,外角真ん中,1B1S,右,ボール, , ,なし
2025-08-17 18:32:01,松崎環奈,,ストレート,内角高め,2B1S ,右,ボール, , ,なし
2025-08-17 18:32:07,松崎環奈,,スライダー,外角低め,3B1S ,右,四球, , ,なし
2025-08-17 18:32:21,松崎環奈,,スライダー,外角低め,0,左,ボール, , ,なし
2025-08-17 18:32:27,松崎環奈,,ストレート,真ん中,1B ,左,ストライク, , ,なし
2025-08-17 18:32:31,松崎環奈,,ストレート,内角真ん中,1B1S,左,ストライク, , ,なし
2025-08-17 18:32:41,松崎環奈,,ストレート,真ん中高め,1B2S ,左,5フライ, , ,サード
2025-08-17 18:32:51,松崎環奈,,ストレート,内角高め,0,右,ボール, , ,なし
2025-08-17 18:33:17,松崎環奈,,カーブ,外角低め,1B ,左,8ヒット, , ,センター
2025-08-17 18:33:25,松崎環奈,,ストレート,内角低め,0,右,ボール, , ,なし
2025-08-17 18:33:33,松崎環奈,,ストレート,内角低め,1B ,右,ボール, , ,なし
2025-08-17 18:33:40,松崎環奈,,カーブ,外角真ん中,2B ,右,ストライク, , ,なし
2025-08-17 18:33:51,松崎環奈,,カーブ,真ん中,2B1S ,右,5ゴロ, , ,サード
2025-08-19 16:07:47,松崎環奈,,カーブ,内角真ん中,0,右,ファール, , ,なし
2025-08-19 16:07:54,松崎環奈,,カーブ,内角低め,1S ,右,ボール, , ,なし
2025-08-19 16:08:00,松崎環奈,,ストレート,外角真ん中,1B1S,右,ファール, , ,なし
2025-08-19 16:08:08,松崎環奈,,スライダー,真ん中高め,1B2S ,右,空三振, , ,なし
2025-08-19 16:08:21,松崎環奈,,スライダー,真ん中,0,左,ストライク, , ,なし
2025-08-19 16:08:37,松崎環奈,,スライダー,真ん中,1S ,左,6ゴロ, , ,ショート
2025-08-19 16:08:51,松崎環奈,,スライダー,内角真ん中,0,右,スイング, , ,なし
2025-08-19 16:08:57,松崎環奈,,スライダー,真ん中,1S ,右,ファール, , ,なし
2025-08-19 16:09:04,松崎環奈,,ストレート,外角高め,2S ,右,ファール, , ,なし
2025-08-19 16:09:16,松崎環奈,,スライダー,真ん中低め,2S ,右,空三振, , ,なし
2025-08-19 16:09:24,松崎環奈,,カーブ,内角低め,0,右,ボール, , ,なし
2025-08-19 16:09:30,松崎環奈,,ストレート,外角真ん中,1B ,右,ストライク, , ,なし
2025-08-19 16:09:38,松崎環奈,,スライダー,内角低め,1B1S,右,ボール, , ,なし
2025-08-19 16:09:49,松崎環奈,,ストレート,内角低め,2B1S ,右,死球, , ,なし
2025-08-19 16:10:03,松崎環奈,,ストレート,真ん中低め,0,右,ボール, , ,なし
2025-08-19 16:10:15,松崎環奈,,カーブ,外角真ん中,1B ,右,8ヒット, , ,センター
2025-08-19 16:10:55,松崎環奈,,ストレート,外角低め,0,左,ボール, , ,なし
2025-08-19 16:11:02,松崎環奈,,スライダー,外角低め,1B ,左,ストライク, , ,なし
